Set 0,16h51m7s,"Conc. KIO3, M","Conc. NAHSO4, M"," ",,,,,,,,,,,
Trial,"Time, s",,,,,,,,,0.001,232,,,,
1,2.442,,,,,,,,,0.008,232,,,,
2,2.442,,,,,,,,,0.026,232,,,,
3,2.272,,,,,,,,,0.041,230,,,,
4,2.272,,,,,,,,,0.059,226,,,,
5,1.038,,,,,,,,,0.074,230,,,,
6,1.038,,,,,,,,,0.091,244,,,,
,,,,,,,,,,,,,,0.288,292
,,,,,,,,,,,,,,0.304,292
,,,,,,,,,,,,,,0.321,292
,,,,,,,,,,,,,,0.338,292
,,,,,,,,,,,,,,0.354,292
,,,,,,,,,,,,,,0.371,292
,,,,,,,,,,,,,,0.388,292
,,,,,,,,,,,,,,0.404,292
,,,,,,,,,,,,,,0.421,292
,,,,,,,,,,,,,,0.438,294
,,,,,,,,,,,,,,0.454,294
,,,,,,,,,,,,,,0.47,294
,,,,,,,,,,,,,,0.488,294
,,,,,,,,,,,,,,0.504,294
,,,,,,,,,,,,,,0.521,294
,,,,,,,,,,,,,,0.537,294
,,,,,,,,,,,,,,0.555,294
,,,,,,,,,,,,,,0.571,294
,,,,,,,,,,,,,,0.587,296
,,,,,,,,,,,,,,0.604,294
,,,,,,,,,,,,,,0.621,294
,,,,,,,,,,,,,,0.637,294
,,,,,,,,,,,,,,0.654,294
,,,,,,,,,,,,,,0.671,292
,,,,,,,,,,,,,,0.688,292
,,,,,,,,,,,,,,0.704,292
,,,,,,,,,,,,,,0.721,290
,,,,,,,,,,,,,,0.739,290
,,,,,,,,,,,,,,0.754,288
,,,,,,,,,,,,,,0.771,288
,,,,,,,,,,,,,,0.788,288
,,,,,,,,,,,,,,0.804,286
,,,,,,,,,,,,,,0.821,286
,,,,,,,,,,,,,,0.837,284
,,,,,,,,,,,,,,0.855,282
,,,,,,,,,,,,,,0.871,278
,,,,,,,,,,,,,,0.888,274
,,,,,,,,,,,,,,0.904,266
,,,,,,,,,,,,,,0.921,258
,,,,,,,,,,,,,,0.937,242
,,,,,,,,,,,,,,0.954,214
,,,,,,,,,,,,,,0.971,182
,,,,,,,,,,,,,,0.987,152
,,,,,,,,,,,,,,1.006,116
,,,,,,,,,,,,,,1.021,94
,,,,,,,,,,,,,,1.038,80
,,,,,,,,,,,,,,1.038,74
,,,,,,,,,,,,,,1.038,68
,,,,,,,,,,,,,,1.038,66
,,,,,,,,,,,,,,1.038,64
,,,,,,,,,,,,,,1.038,62
,,,,,,,,,,,,,,1.038,60
,,,,,,,,,,,,,,1.038,56
,,,,,,,,,,,,,,1.038,54
,,,,,,,,,,,,,,1.038,48
,,,,,,,,,,,,,,1.038,46
